trans_id,CUSTOMERACCID,type,operation,TransactionType,Debit,Credit,amount,balance,bankID,BranchID,Channel,TransactionDate
T00728432,1950,Debit,Cash Withdrawal,1,700,0,700,36477.8,1,74,5,1/2/2019 14:02
T00631001,1951,Debit,Cash Withdrawal,1,210,0,210,16604.5,1,207,5,1/2/2019 16:16
T00706722,1952,Debit,Cash Withdrawal,1,360,0,360,21890.1,1,228,5,1/2/2019 14:55
T00707907,1953,Debit,Cash Withdrawal,1,4800,0,4800,44869.3,1,146,5,1/2/2019 9:54
T00702633,1954,Debit,Cash Withdrawal,1,2000,0,2000,27386.9,1,314,5,1/2/2019 12:18
T00805079,1955,Debit,Cash Withdrawal,1,12600,0,12600,41886.6,1,21,5,1/2/2019 11:39
T00808993,1956,Debit,Cash Withdrawal,1,720,0,720,13053.7,1,320,5,1/2/2019 10:33
T00808059,1957,Debit,Cash Withdrawal,1,8100,0,8100,20439.8,1,7,5,1/2/2019 10:39
T00807328,1958,Credit,Credit in Cash,,0,800,800,32410.6,1,100,5,1/2/2019 16:22
T00804956,1959,Debit,Cash Withdrawal,1,1560,0,1560,54486.6,1,21,5,1/2/2019 8:23
T00565470,1960,Debit,Cash Withdrawal,1,3900,0,3900,28115.4,1,109,5,1/2/2019 15:52
T00599261,1961,Debit,Credit Card Withdrawal,,1300,0,1300,33416.9,1,246,5,1/2/2019 12:34
T01322348,1962,Debit,Cash Withdrawal,1,7800,0,7800,35350.1,1,46,5,1/2/2019 10:55
T01311428,1963,Debit,Cash Withdrawal,1,2900,0,2900,91101.5,1,99,5,1/2/2019 11:05
T01314533,1964,Debit,Cash Withdrawal,1,9500,0,9500,13921.4,1,299,5,1/2/2019 8:31
T01580454,1965,Debit,Cash Withdrawal,1,6900,0,6900,59153.6,1,119,5,1/2/2019 15:05
T01610990,1966,Debit,Cash Withdrawal,1,1700,0,1700,17853.6,1,36,5,1/2/2019 9:17
T01580450,1967,Debit,Cash Withdrawal,1,4200,0,4200,66053.6,1,119,5,1/2/2019 8:49
T01598822,1968,Credit,Credit in Cash,,0,35142,35142,81092.5,1,145,5,1/2/2019 12:56
T02439080,1969,Debit,Cash Withdrawal,1,27900,0,27900,43143.3,1,170,5,1/2/2019 14:49
T00856069,1970,Credit,Credit in Cash,,0,1700,1700,21748.5,1,75,5,1/2/2019 14:41
T00857747,1971,Debit,Cash Withdrawal,1,1900,0,1900,47997.9,1,89,5,1/2/2019 10:32
T00855551,1972,Debit,Cash Withdrawal,1,2700,0,2700,65927.2,1,174,5,1/2/2019 16:04
T00857772,1973,Debit,Cash Withdrawal,1,1700,0,1700,49897.9,1,89,5,1/2/2019 14:01
T00856609,1974,Debit,Cash Withdrawal,1,3480,0,3480,16291.3,1,318,5,1/2/2019 8:15
T00859708,1975,Debit,Cash Withdrawal,1,5100,0,5100,44715,1,212,5,1/2/2019 8:23
T00857545,1976,Debit,Cash Withdrawal,1,1440,0,1440,14398,1,347,5,1/2/2019 8:03
T00909108,1977,Debit,Cash Withdrawal,1,1700,0,1700,32855.6,1,143,5,1/2/2019 8:51
T00906426,1978,Debit,Cash Withdrawal,1,8100,0,8100,29135,1,135,5,1/2/2019 13:40
T00906268,1979,Debit,Cash Withdrawal,1,19800,0,19800,39734.2,1,14,5,1/2/2019 16:46
T00910340,1980,Debit,Cash Withdrawal,1,840,0,840,14616.3,1,174,5,1/2/2019 14:42
T00990890,1981,Debit,Cash Withdrawal,1,1320,0,1320,41031.5,1,222,5,1/2/2019 8:13
T00989618,1982,Debit,Cash Withdrawal,1,720,0,720,13991.6,1,29,5,1/2/2019 11:50
T01199576,1983,Debit,Cash Withdrawal,1,350,0,350,19218.4,1,326,5,1/2/2019 15:41
T01218702,1984,Debit,Cash Withdrawal,1,6300,0,6300,24418.4,1,253,5,1/2/2019 11:39
T01197521,1985,Debit,Cash Withdrawal,1,2760,0,2760,32995.8,1,309,5,1/2/2019 8:04
T01197524,1986,Debit,Cash Withdrawal,1,1560,0,1560,31435.8,1,309,5,1/2/2019 8:21
T00821698,1987,Credit,Credit in Cash,,0,29587,29587,30790.9,1,58,5,1/2/2019 11:39
T00816725,1988,Debit,Cash Withdrawal,1,4800,0,4800,40829.9,1,331,5,1/2/2019 10:01
T00425221,1989,Debit,Cash Withdrawal,1,270,0,270,29313.6,1,290,5,1/2/2019 10:06
T00423569,1990,Debit,Cash Withdrawal,1,1440,0,1440,16509.5,1,99,5,1/2/2019 9:35
T00426597,1991,Debit,Cash Withdrawal,1,2600,0,2600,43457.5,1,176,5,1/2/2019 10:21
T00425219,1992,Debit,Cash Withdrawal,1,390,0,390,28923.6,1,290,5,1/2/2019 9:14
T00423582,1993,Debit,Cash Withdrawal,1,870,0,870,15639.5,1,99,5,1/2/2019 16:56
T00424917,1994,Debit,Cash Withdrawal,1,14800,0,14800,27346.1,1,206,5,1/2/2019 10:57
T00427751,1995,Credit,Credit in Cash,,0,36067,36067,113481.1,1,4,5,1/2/2019 9:23
T00485651,1996,Debit,Cash Withdrawal,1,400,0,400,25011,1,270,5,1/2/2019 16:35
T00485571,1997,Debit,Cash Withdrawal,1,20400,0,20400,25411,1,270,5,1/2/2019 13:20
T00485838,1998,Debit,Cash Withdrawal,1,1680,0,1680,27890.7,1,304,5,1/2/2019 11:49
T00559426,1999,Debit,Cash Withdrawal,1,780,0,780,27506,1,158,5,1/2/2019 12:38
T00559411,2000,Debit,Cash Withdrawal,1,300,0,300,28616,1,158,5,1/2/2019 12:22
T00562424,2001,Debit,Cash Withdrawal,1,1140,0,1140,37759.1,1,84,5,1/2/2019 12:30
T00562484,2002,Credit,Credit in Cash,,0,1500,1500,38899.1,1,84,5,1/2/2019 14:24
T00559422,2003,Debit,Cash Withdrawal,1,330,0,330,28286,1,158,5,1/2/2019 16:00
T00814696,2004,Debit,Cash Withdrawal,1,1920,0,1920,38168.6,1,252,5,1/2/2019 15:11
T00814053,2005,Debit,Cash Withdrawal,1,3120,0,3120,30665.8,1,271,5,1/2/2019 12:40
T00378486,2006,Debit,Cash Withdrawal,1,8400,0,8400,26484.5,1,25,5,1/2/2019 9:36
T00381920,2007,Debit,Cash Withdrawal,1,3480,0,3480,40471.8,1,68,5,1/2/2019 13:26
T00378840,2008,Debit,Cash Withdrawal,1,1760,0,1760,13854.4,1,147,5,1/2/2019 8:24
T00388965,2009,Debit,Cash Withdrawal,1,720,0,720,18727.9,1,6,5,1/2/2019 8:05
T00386251,2010,Debit,Cash Withdrawal,1,5100,0,5100,23390,1,298,5,1/2/2019 15:46
T00387630,2011,Debit,Cash Withdrawal,1,1120,0,1120,32381.7,1,145,5,1/2/2019 13:22
T00387632,2012,Debit,Cash Withdrawal,1,1440,0,1440,30941.7,1,145,5,1/2/2019 11:07
T01025796,2013,Debit,Cash Withdrawal,1,24300,0,24300,47934.6,1,230,5,1/2/2019 12:00
T01026065,2014,Debit,Cash Withdrawal,1,22800,0,22800,41362,1,138,5,1/2/2019 12:24
T01028260,2015,Debit,Cash Withdrawal,1,2000,0,2000,26414.2,1,281,5,1/2/2019 15:12
T01028731,2016,Debit,Cash Withdrawal,1,10400,0,10400,70052,1,144,5,1/2/2019 11:59
T01084996,2017,Debit,Cash Withdrawal,1,5120,0,5120,24407.6,1,160,5,1/2/2019 10:08
T00168103,2018,Debit,Cash Withdrawal,1,1450,0,1450,48089.9,1,319,5,1/2/2019 16:06
T00170210,2019,Debit,Cash Withdrawal,1,1840,0,1840,15499.7,1,299,5,1/2/2019 11:40
T00169324,2020,Debit,Cash Withdrawal,1,9300,0,9300,12785.2,1,245,5,1/2/2019 12:49
T00211911,2021,Debit,Cash Withdrawal,1,600,0,600,29738.9,1,313,5,1/2/2019 13:11
T00208014,2022,Debit,Cash Withdrawal,1,23600,0,23600,38694,1,289,5,1/2/2019 10:37
T00211417,2023,Debit,Cash Withdrawal,1,7700,0,7700,17433.6,1,141,5,1/2/2019 15:09
T00211942,2024,Debit,Cash Withdrawal,1,330,0,330,29408.9,1,313,5,1/2/2019 16:08
T00215032,2025,Debit,Cash Withdrawal,1,5100,0,5100,25036.5,1,350,5,1/2/2019 12:38
T00218000,2026,Debit,Cash Withdrawal,1,1300,0,1300,54167.1,1,252,5,1/2/2019 8:03
T00373582,2027,Debit,Cash Withdrawal,1,4800,0,4800,38531.2,1,81,5,1/2/2019 14:14
T00374278,2028,Debit,Cash Withdrawal,1,6000,0,6000,24125.3,1,43,5,1/2/2019 8:35
T00161731,2029,Debit,Cash Withdrawal,1,8640,0,8640,21775.9,1,266,5,1/2/2019 11:15
T00998543,2030,Debit,Cash Withdrawal,1,560,0,560,14068.4,1,104,5,1/2/2019 12:28
T02648641,2031,Debit,Cash Withdrawal,1,7500,0,7500,36945.9,1,255,5,1/2/2019 8:59
T02648643,2032,Debit,Cash Withdrawal,1,5700,0,5700,31245.9,1,255,5,1/2/2019 13:02
T03055645,2033,Debit,Cash Withdrawal,1,18000,0,18000,654.4,1,307,5,1/2/2019 15:04
T03021323,2034,Debit,Cash Withdrawal,1,2500,0,2500,22017.5,1,115,5,1/2/2019 11:24
T02996926,2035,Debit,Cash Withdrawal,1,720,0,720,50266.2,1,243,5,1/2/2019 9:56
T03043998,2036,Debit,Cash Withdrawal,1,17483,0,17483,29367.2,1,48,5,1/2/2019 11:52
T02996948,2037,Debit,Cash Withdrawal,1,720,0,720,50986.2,1,243,5,1/2/2019 15:24
T03047577,2038,Credit,Credit in Cash,,0,5506,5506,75297.4,1,28,5,1/2/2019 16:34
T02997014,2039,Debit,Cash Withdrawal,1,800,0,800,49466.2,1,243,5,1/2/2019 10:30
T00937747,2040,Debit,Cash Withdrawal,1,17300,0,17300,37309.2,1,164,5,1/2/2019 16:49
T00935506,2041,Debit,Cash Withdrawal,1,500,0,500,39505.8,1,45,5,1/2/2019 14:40
T00933578,2042,Debit,Cash Withdrawal,1,640,0,640,27092.6,1,252,5,1/2/2019 10:15
T00934017,2043,Debit,Cash Withdrawal,1,2100,0,2100,35808.2,1,230,5,1/2/2019 9:25
T00983560,2044,Debit,Cash Withdrawal,1,3280,0,3280,41468.2,1,222,5,1/2/2019 11:25
T00985346,2045,Debit,Cash Withdrawal,1,3240,0,3240,34410,1,268,5,1/2/2019 8:17
T00985375,2046,Debit,Cash Withdrawal,1,2760,0,2760,31650,1,268,5,1/2/2019 8:21
T00987706,2047,Debit,Cash Withdrawal,1,4960,0,4960,28665.3,1,154,5,1/2/2019 11:16
T01092050,2048,Debit,Cash Withdrawal,1,1200,0,1200,8544.2,1,115,5,1/2/2019 16:10
T01090661,2049,Debit,Cash Withdrawal,1,1800,0,1800,23267.3,1,48,5,1/2/2019 12:22
T01091872,2050,Debit,Cash Withdrawal,1,59600,0,59600,49593.1,1,123,5,1/2/2019 9:20
T01091713,2051,Credit,Credit in Cash,,0,36711,36711,109193.1,1,123,5,1/2/2019 12:32
T02144328,2052,Debit,Cash Withdrawal,1,1800,0,1800,36033,1,91,5,1/2/2019 16:41
T02256407,2053,Debit,Cash Withdrawal,1,7800,0,7800,64561.5,1,128,5,1/2/2019 12:41
T02127421,2054,Debit,Cash Withdrawal,1,1500,0,1500,29962.1,1,131,5,1/2/2019 9:28
T00075332,2055,Credit,Credit in Cash,,0,1300,1300,28377.1,1,257,5,1/2/2019 16:03
T00074264,2056,Debit,Cash Withdrawal,1,6900,0,6900,6844,1,166,5,1/2/2019 9:57
T00076900,2057,Debit,Cash Withdrawal,1,29100,0,29100,61168.7,1,174,5,1/2/2019 14:41
T00081533,2058,Debit,Cash Withdrawal,1,8400,0,8400,23576.4,1,185,5,1/2/2019 14:01
T00055102,2059,Debit,Cash Withdrawal,1,2900,0,2900,45829.8,1,113,5,1/2/2019 11:35
T00112099,2060,Debit,Cash Withdrawal,1,8700,0,8700,93350.2,1,82,5,1/2/2019 8:02
T00110274,2061,Debit,Cash Withdrawal,1,17000,0,17000,33013.1,1,231,5,1/2/2019 9:14
T00063441,2062,Debit,Cash Withdrawal,1,2640,0,2640,49431.3,1,214,5,1/2/2019 15:11
T00070627,2063,Debit,Cash Withdrawal,1,450,0,450,20730.6,1,42,5,1/2/2019 12:37
T00069399,2064,Debit,Cash Withdrawal,1,600,0,600,15893.9,1,76,5,1/2/2019 8:52
T00912967,2065,Debit,Credit Card Withdrawal,,2700,0,2700,69281.3,1,238,5,1/2/2019 8:41
T00915367,2066,Debit,Cash Withdrawal,1,400,0,400,27056.4,1,37,5,1/2/2019 15:45
T00915604,2067,Debit,Cash Withdrawal,1,200,0,200,22103.9,1,69,5,1/2/2019 8:55
T00916462,2068,Debit,Cash Withdrawal,1,1600,0,1600,43391.6,1,224,5,1/2/2019 10:37
T00911320,2069,Debit,Cash Withdrawal,1,2160,0,2160,55719.7,1,16,5,1/2/2019 10:21
T00911321,2070,Debit,Cash Withdrawal,1,1200,0,1200,54519.7,1,16,5,1/2/2019 8:25
T00522289,2071,Debit,Cash Withdrawal,1,1200,0,1200,42387,1,7,5,1/2/2019 12:10
T00521978,2072,Debit,Cash Withdrawal,1,250,0,250,27518,1,217,5,1/2/2019 10:08
T00578854,2073,Debit,Credit Card Withdrawal,,1700,0,1700,62884,1,100,5,1/2/2019 9:15
T00680156,2074,Credit,Credit in Cash,,0,11609,11609,35944.6,1,302,5,1/2/2019 16:26
T00677106,2075,Debit,Cash Withdrawal,1,8100,0,8100,22302.6,1,275,5,1/2/2019 12:56
T00676134,2076,Debit,Cash Withdrawal,1,1680,0,1680,30678.2,1,66,5,1/2/2019 10:18
T00677679,2077,Debit,Cash Withdrawal,1,1520,0,1520,40794.8,1,96,5,1/2/2019 16:44
T02293340,2078,Debit,Cash Withdrawal,1,3600,0,3600,34828.1,1,234,5,1/2/2019 11:03
T02305460,2079,Debit,Cash Withdrawal,1,2520,0,2520,38026.6,1,267,5,1/2/2019 13:51
T02279842,2080,Debit,Cash Withdrawal,1,2760,0,2760,39151.9,1,142,5,1/2/2019 15:50
T00467940,2081,Debit,Cash Withdrawal,1,2080,0,2080,51412.6,1,102,5,1/2/2019 13:09
T00469038,2082,Debit,Cash Withdrawal,1,1760,0,1760,17094.3,1,256,5,1/2/2019 12:30
T00497850,2083,Debit,Cash Withdrawal,1,690,0,690,15951.2,1,207,5,1/2/2019 16:51
T00700601,2084,Debit,Cash Withdrawal,1,2400,0,2400,19672.1,1,209,5,1/2/2019 8:10
T00697098,2085,Debit,Cash Withdrawal,1,10800,0,10800,40092.7,1,85,5,1/2/2019 9:59
T00698321,2086,Debit,Cash Withdrawal,1,960,0,960,27206.8,1,340,5,1/2/2019 10:53
T00767331,2087,Debit,Cash Withdrawal,1,3000,0,3000,14829.2,1,265,5,1/2/2019 14:59
T00768267,2088,Debit,Cash Withdrawal,1,3240,0,3240,37872.8,1,263,5,1/2/2019 12:44
T00875410,2089,Debit,Cash Withdrawal,1,22505,0,22505,39549.7,1,162,5,1/2/2019 9:48
T00872606,2090,Debit,Cash Withdrawal,1,10800,0,10800,63711.7,1,154,5,1/2/2019 11:03
T00874119,2091,Debit,Cash Withdrawal,1,4800,0,4800,38541.7,1,55,5,1/2/2019 8:39
T00617917,2092,Debit,Cash Withdrawal,1,1680,0,1680,46234.3,1,193,5,1/2/2019 10:08
T00618689,2093,Debit,Cash Withdrawal,1,7200,0,7200,92051.4,1,253,5,1/2/2019 8:35
T00619377,2094,Debit,Cash Withdrawal,1,2700,0,2700,42166.6,1,270,5,1/2/2019 10:11
T00621569,2095,Debit,Cash Withdrawal,1,9120,0,9120,36497,1,68,5,1/2/2019 14:11
T00617987,2096,Debit,Cash Withdrawal,1,10800,0,10800,35434.3,1,193,5,1/2/2019 11:43
T00616763,2097,Debit,Cash Withdrawal,1,8900,0,8900,36453.9,1,17,5,1/2/2019 10:14
T00662223,2098,Debit,Cash Withdrawal,1,5640,0,5640,-2396,1,156,5,1/2/2019 10:08
T00660463,2099,Debit,Cash Withdrawal,1,3600,0,3600,72580.7,1,179,5,1/2/2019 9:47
T00659252,2100,Debit,Credit Card Withdrawal,,3400,0,3400,42144.5,1,108,5,1/2/2019 13:26
T01897437,2101,Debit,Cash Withdrawal,1,6000,0,6000,13666.7,1,266,5,1/2/2019 16:52
T01876437,2102,Debit,Cash Withdrawal,1,3240,0,3240,71837.2,1,231,5,1/2/2019 16:20
T01899890,2103,Debit,Cash Withdrawal,1,2100,0,2100,46217.4,1,73,5,1/2/2019 16:28
T02383608,2104,Debit,Cash Withdrawal,1,8100,0,8100,58200.5,1,131,5,1/2/2019 9:04
T02370192,2105,Debit,Cash Withdrawal,1,2400,0,2400,47857.8,1,166,5,1/2/2019 11:05
T02372984,2106,Debit,Cash Withdrawal,1,7200,0,7200,12154.3,1,317,5,1/2/2019 12:06
T02374381,2107,Debit,Cash Withdrawal,1,3680,0,3680,29669.5,1,133,5,1/2/2019 12:57
T03123184,2108,Debit,Cash Withdrawal,1,2640,0,2640,47387.6,1,306,5,1/2/2019 9:27
T03081017,2109,Debit,Cash Withdrawal,1,1700,0,1700,47191,1,48,5,1/2/2019 12:27
T03117542,2110,Debit,Cash Withdrawal,1,6400,0,6400,31074.6,1,45,5,1/2/2019 13:43
T03094579,2111,Credit,Credit in Cash,,0,34670,34670,73452.2,1,100,5,1/2/2019 9:26
T00899234,2112,Debit,Cash Withdrawal,1,100,0,100,37388.5,1,288,5,1/2/2019 13:43
T00942926,2113,Debit,Cash Withdrawal,1,27600,0,27600,51472.9,1,74,5,1/2/2019 16:42
T00941191,2114,Debit,Cash Withdrawal,1,570,0,570,47788.3,1,223,5,1/2/2019 15:36
T01036032,2115,Debit,Cash Withdrawal,1,870,0,870,15722.6,1,30,5,1/2/2019 14:39
T01503176,2116,Debit,Cash Withdrawal,1,2700,0,2700,-1138.8,1,166,5,1/2/2019 12:40
T01530526,2117,Debit,Cash Withdrawal,1,8400,0,8400,20729.8,1,135,5,1/2/2019 9:12
T01519796,2118,Debit,Cash Withdrawal,1,7800,0,7800,41599.1,1,57,5,1/2/2019 14:33
T01519773,2119,Debit,Cash Withdrawal,1,9551,0,9551,49399.1,1,57,5,1/2/2019 8:41
T01501894,2120,Debit,Cash Withdrawal,1,2400,0,2400,61177.5,1,245,5,1/2/2019 10:16
T00013328,2121,Debit,Cash Withdrawal,1,1440,0,1440,25184.6,1,230,5,1/2/2019 13:00
T00019568,2122,Debit,Cash Withdrawal,1,4200,0,4200,45082.8,1,228,5,1/2/2019 11:23
T00019566,2123,Debit,Cash Withdrawal,1,5700,0,5700,39382.8,1,228,5,1/2/2019 16:20
T00018569,2124,Debit,Cash Withdrawal,1,800,0,800,15615.4,1,51,5,1/2/2019 8:05
T00001513,2125,Debit,Cash Withdrawal,1,2240,0,2240,31269.2,1,114,5,1/2/2019 11:53
T00885905,2126,Credit,Credit in Cash,,0,11500,11500,12100,1,292,5,1/2/2019 11:46
T00887688,2127,Debit,Cash Withdrawal,1,2720,0,2720,22146.4,1,188,5,1/2/2019 15:25
T00887960,2128,Debit,Cash Withdrawal,1,720,0,720,22821.4,1,323,5,1/2/2019 11:39
T00479443,2129,Debit,Credit Card Withdrawal,,2900,0,2900,56037.6,1,333,5,1/2/2019 9:15
T00528975,2130,Debit,Cash Withdrawal,1,1800,0,1800,82720.3,1,180,5,1/2/2019 13:50
T00610055,2131,Debit,Cash Withdrawal,1,800,0,800,26373.3,1,36,5,1/2/2019 13:50
T00881012,2132,Debit,Cash Withdrawal,1,1050,0,1050,31591.9,1,239,5,1/2/2019 13:50
T00881172,2133,Debit,Cash Withdrawal,1,2400,0,2400,32641.9,1,239,5,1/2/2019 9:23
T00444788,2134,Debit,Cash Withdrawal,1,2040,0,2040,33145.7,1,234,5,1/2/2019 16:34
T00444793,2135,Debit,Cash Withdrawal,1,2880,0,2880,30265.7,1,234,5,1/2/2019 15:25
T00446554,2136,Debit,Cash Withdrawal,1,1350,0,1350,29510,1,40,5,1/2/2019 8:01
T00458528,2137,Debit,Credit Card Withdrawal,,2200,0,2200,47553.9,1,231,5,1/2/2019 11:23
T01080059,2138,Debit,Cash Withdrawal,1,1100,0,1100,36712.9,1,315,5,1/2/2019 14:32
T01084182,2139,Debit,Cash Withdrawal,1,10800,0,10800,56104.7,1,290,5,1/2/2019 12:32
T01081861,2140,Debit,Cash Withdrawal,1,2300,0,2300,40531.4,1,18,5,1/2/2019 11:00
T01082259,2141,Debit,Cash Withdrawal,1,500,0,500,50713.4,1,64,5,1/2/2019 14:11
T01081930,2142,Debit,Cash Withdrawal,1,5100,0,5100,42831.4,1,18,5,1/2/2019 14:50
T01081515,2143,Debit,Cash Withdrawal,1,2880,0,2880,77791.7,1,261,5,1/2/2019 12:00
T01083199,2144,Debit,Cash Withdrawal,1,720,0,720,22673.3,1,3,5,1/2/2019 16:27
T01080992,2145,Debit,Cash Withdrawal,1,1200,0,1200,20639.6,1,115,5,1/2/2019 11:10
T01144110,2146,Debit,Cash Withdrawal,1,12800,0,12800,40262.2,1,268,5,1/2/2019 15:19
T01141687,2147,Debit,Cash Withdrawal,1,2280,0,2280,43944,1,215,5,1/2/2019 16:02
T01144264,2148,Debit,Cash Withdrawal,1,11840,0,11840,38080.5,1,299,5,1/2/2019 14:24
T01140392,2149,Debit,Cash Withdrawal,1,640,0,640,24493.5,1,307,5,1/2/2019 11:31
T00275862,2150,Debit,Cash Withdrawal,1,2760,0,2760,47914.2,1,124,5,1/2/2019 11:49
T00275491,2151,Debit,Cash Withdrawal,1,720,0,720,19711.8,1,336,5,1/2/2019 9:19
T00273562,2152,Debit,Cash Withdrawal,1,1300,0,1300,27843.7,1,242,5,1/2/2019 16:21
T00306341,2153,Debit,Cash Withdrawal,1,10100,0,10100,43037.4,1,280,5,1/2/2019 9:03
T00306733,2154,Debit,Cash Withdrawal,1,3000,0,3000,28984.7,1,181,5,1/2/2019 14:02
T00307052,2155,Debit,Cash Withdrawal,1,840,0,840,17562,1,56,5,1/2/2019 14:34
T00442683,2156,Debit,Cash Withdrawal,1,14300,0,14300,13830.1,1,270,5,1/2/2019 16:18
T00443784,2157,Debit,Cash Withdrawal,1,1680,0,1680,21155.9,1,342,5,1/2/2019 15:48
T00227504,2158,Debit,Cash Withdrawal,1,1900,0,1900,34899.2,1,273,5,1/2/2019 15:16
T00224176,2159,Debit,Cash Withdrawal,1,2280,0,2280,26709.3,1,341,5,1/2/2019 11:35
T00227921,2160,Debit,Cash Withdrawal,1,9600,0,9600,17412.9,1,322,5,1/2/2019 12:29
T00229382,2161,Debit,Cash Withdrawal,1,2880,0,2880,38069.4,1,59,5,1/2/2019 10:45
T00233734,2162,Debit,Cash Withdrawal,1,900,0,900,49131.8,1,307,5,1/2/2019 8:27
T00233738,2163,Debit,Cash Withdrawal,1,500,0,500,48631.8,1,307,5,1/2/2019 10:00
T01046996,2164,Debit,Cash Withdrawal,1,1680,0,1680,54845.5,1,291,5,1/2/2019 12:15
T01046531,2165,Debit,Cash Withdrawal,1,3120,0,3120,53200.4,1,107,5,1/2/2019 14:49
T01160771,2166,Debit,Cash Withdrawal,1,10700,0,10700,36228.8,1,246,5,1/2/2019 13:05
T01160983,2167,Debit,Cash Withdrawal,1,810,0,810,17573.3,1,74,5,1/2/2019 10:16
T01160140,2168,Debit,Credit Card Withdrawal,,900,0,900,51355.3,1,87,5,1/2/2019 14:03
T01409078,2169,Debit,Cash Withdrawal,1,700,0,700,23642.9,1,266,5,1/2/2019 16:06
T01424488,2170,Credit,Credit in Cash,,0,4900,4900,23890.3,1,11,5,1/2/2019 9:54
T02791665,2171,Debit,Cash Withdrawal,1,720,0,720,47609.4,1,166,5,1/2/2019 16:17
T02797924,2172,Debit,Cash Withdrawal,1,3900,0,3900,58650.9,1,21,5,1/2/2019 16:31
T02820385,2173,Debit,Cash Withdrawal,1,13945,0,13945,22431.5,1,192,5,1/2/2019 14:13
T00364415,2174,Debit,Cash Withdrawal,1,1440,0,1440,25474.9,1,195,5,1/2/2019 13:40
T00364062,2175,Debit,Cash Withdrawal,1,6900,0,6900,71132.6,1,112,5,1/2/2019 10:04
T00362321,2176,Debit,Cash Withdrawal,1,14500,0,14500,35033.6,1,320,5,1/2/2019 14:14
T00362489,2177,Credit,Credit in Cash,,0,4000,4000,32763,1,215,5,1/2/2019 14:17
T00404294,2178,Debit,Cash Withdrawal,1,1040,0,1040,27131.9,1,76,5,1/2/2019 12:14
T00718263,2179,Debit,Cash Withdrawal,1,2900,0,2900,34309.3,1,129,5,1/2/2019 14:12
T00718264,2180,Debit,Cash Withdrawal,1,1000,0,1000,37209.3,1,129,5,1/2/2019 13:28
T00718266,2181,Debit,Cash Withdrawal,1,1500,0,1500,39509.3,1,129,5,1/2/2019 10:12
T00718265,2182,Debit,Cash Withdrawal,1,1300,0,1300,38209.3,1,129,5,1/2/2019 14:09
T00716550,2183,Debit,Cash Withdrawal,1,950,0,950,47633,1,180,5,1/2/2019 10:10
T00716196,2184,Debit,Cash Withdrawal,1,2010,0,2010,22818.3,1,210,5,1/2/2019 8:39
T00283653,2185,Debit,Cash Withdrawal,1,14080,0,14080,59895.6,1,33,5,1/2/2019 10:28
T00292439,2186,Debit,Cash Withdrawal,1,3600,0,3600,79623.5,1,197,5,1/2/2019 14:28
T00293831,2187,Debit,Cash Withdrawal,1,4200,0,4200,54039.1,1,113,5,1/2/2019 16:21
T00290214,2188,Debit,Cash Withdrawal,1,1400,0,1400,24684.5,1,164,5,1/2/2019 16:41
T00290230,2189,Debit,Cash Withdrawal,1,500,0,500,24184.5,1,164,5,1/2/2019 15:21
T01130526,2190,Debit,Cash Withdrawal,1,1680,0,1680,17894,1,63,5,1/2/2019 16:58
T01128471,2191,Debit,Cash Withdrawal,1,1600,0,1600,39562.1,1,221,5,1/2/2019 15:24
T00795435,2192,Debit,Cash Withdrawal,1,6900,0,6900,88604.1,1,116,5,1/2/2019 10:57
T00796914,2193,Debit,Cash Withdrawal,1,1200,0,1200,21415,1,312,5,1/2/2019 13:03
T00797512,2194,Debit,Cash Withdrawal,1,16300,0,16300,28048.3,1,2,5,1/2/2019 16:58
T00794958,2195,Debit,Cash Withdrawal,1,840,0,840,51399.5,1,220,5,1/2/2019 12:33
T00794100,2196,Debit,Cash Withdrawal,1,1500,0,1500,35897.2,1,11,5,1/2/2019 14:29
T00795824,2197,Debit,Cash Withdrawal,1,1320,0,1320,34959,1,143,5,1/2/2019 13:30
T00870676,2198,Debit,Cash Withdrawal,1,3600,0,3600,23523.2,1,6,5,1/2/2019 15:00
T00721309,2199,Debit,Cash Withdrawal,1,2160,0,2160,30272.7,1,33,5,1/2/2019 12:44
T00722592,2200,Debit,Cash Withdrawal,1,270,0,270,16141,1,244,5,1/2/2019 8:11
T00756078,2201,Debit,Cash Withdrawal,1,720,0,720,50266.7,1,215,5,1/2/2019 14:09
T00758063,2202,Debit,Cash Withdrawal,1,1800,0,1800,11881.3,1,115,5,1/2/2019 8:21
T00756056,2203,Debit,Cash Withdrawal,1,720,0,720,49546.7,1,215,5,1/2/2019 9:06
T00760258,2204,Debit,Cash Withdrawal,1,15600,0,15600,38379.8,1,130,5,1/2/2019 12:12
T00759855,2205,Debit,Cash Withdrawal,1,1920,0,1920,53501.5,1,203,5,1/2/2019 9:11
T00756394,2206,Debit,Credit Card Withdrawal,,1100,0,1100,51484.3,1,23,5,1/2/2019 8:18
T00756144,2207,Debit,Cash Withdrawal,1,800,0,800,48746.7,1,215,5,1/2/2019 14:01
T00668134,2208,Debit,Cash Withdrawal,1,1400,0,1400,39108.6,1,112,5,1/2/2019 15:27
T00736144,2209,Debit,Credit Card Withdrawal,,1400,0,1400,55779.4,1,65,5,1/2/2019 15:28
T00734623,2210,Debit,Cash Withdrawal,1,2900,0,2900,63596.1,1,194,5,1/2/2019 12:51
